id,event_type,entry,subject_id,actor,corrects,phase_id,slice_id,occurred_at,custom_attributes,last_referenced
PE-427,work-done,"DW-017 BUILT AND DONE (b2950f2, PR #290) — the operator chose Build over the recommended re-defer, and the build confirmed the row's diagnosis was right in substance while adding one thing the row did not spell out. WHAT THE ROW GOT RIGHT, verified in source before any code was written: Finding.cs:11 and Recommendation.cs:12 both declared BaseEntity, and AuditCapture.cs:70 iterates ChangeTracker.Entries<AuditableEntity>() — so a child mutation was structurally invisible to the capture, and because the parent mission's scalars are unchanged on a child add, nothing else was captured either. WHAT THE ROW UNDER-STATED: re-subjecting the emit to the CHILD is not a cosmetic half of the fix, it is load-bearing. The capture is drained by (subjectType, subjectId), so an emit subjected to the MISSION could never collect a FINDING's diff no matter how the entity was mapped. Both halves were needed; either alone would have shipped a green build that still wrote empty rows. ✅ NO DOMAIN CHANGE WAS NEEDED and that was checked rather than assumed — AddFinding and AddRecommendation already RETURN the child, and the update/verify commands already carry its PublicId, so the handlers only needed the subject swapped. ModuleDbContext already iterated Entries<AuditableEntity>(), so the stamping came for free. ✅ MUTATION-PROVEN, AND THE MUTANT IS THE EVIDENCE FOR THE DEFECT ITSELF: reverting Finding to BaseEntity fails the new test with 'Expected added.AfterJson not to be <null>'. Until that run, the empty before/after had only ever been READ in the code — never observed. The test also reads the child's identity from the STORE rather than from the audit row it then asserts on, so the correlation check cannot compare the row to itself. ⚠ A TRAIL CHANGE WAS ACCEPTED DELIBERATELY AND CHECKED FIRST: these rows now report SubjectType Finding/Recommendation instead of ResearchMission. Nothing filters audit by subject — the endpoint only projects SubjectType/SubjectId — and the mission stays recoverable through the child's owning FK, so the row now names what actually changed. ⚠ THE FORMAT GATE NEARLY SHIPPED RED, and the reason is worth carrying: 'dotnet format --verify-no-changes | tail' reported EXIT=0 because $? captured the exit of TAIL, not of dotnet format. Read without the pipe it was EXIT=2 — an IDE0161 block-scoped-namespace failure on the EF-generated migration, which CI would have rejected. The generated files also arrived CRLF where .editorconfig demands LF.",DW-017,claude-opus-5,,,,2026-08-17T19:55:45Z,,
PE-428,lesson-confirmed,LESSON CONFIRMED: LL-004 (confirmed_by operator (Eng. Anas Hammo)) — operator_confirm attested,LL-004,system:lesson-guard,,,,2026-08-17T20:33:01Z,,
PE-429,lesson-confirmed,LESSON CONFIRMED: LL-005 (confirmed_by operator (Eng. Anas Hammo)) — operator_confirm attested,LL-005,system:lesson-guard,,,,2026-08-17T20:33:30Z,,
PE-430,work-done,"DW-031 DONE (d5f10f3, PR #291) — THE VISUAL CHECK EARNED ITS KEEP: it found two real defects that every green suite had missed, and one of them was the exact risk the row predicted in its own words. (a) The reopen textarea's border-radius was 0px, because my CSS used var(--radius-2) WHICH DOES NOT EXIST — the token is --control-radius. An unknown custom property does not warn; it falls back to the browser default, so the field shipped with SQUARE corners against a uniformly rounded design system. DW-031 risk (2) reads 'a wrong var name degrades silently to browser defaults', written before anyone looked. (b) The same textarea rendered 34px wide inside a 440px dialog, having no min-inline-size: 0 to stop it collapsing in the dialog body's flex container. ✅ THE FIX WAS TO DELETE CODE, NOT ADD IT: .field-label and .textarea already existed in the design system and carry the correct radius, min-inline-size: 0, the surface/border tokens AND focus + invalid states the hand-rolled pair had none of. The rung 'already in this codebase? reuse it' was skipped when the buttons were built, and the visual check is what surfaced that. Measured after the fix in-browser: radius 0px -> 9px, width 34px -> 394px. ✅ RISK (1) WAS NOT PRESENT and was measured rather than eyeballed: at a 1152px container all six headers (3 statuses x LTR/RTL) place .dt-actions on the SAME row as the title, 20px gap, flush to the correct edge PER DIRECTION, no overflow; at narrow widths it wraps below the title, which is correct responsive behaviour. Risk (3) fine — Arabic labels render and mirror correctly. ⚠⚠ THE METHOD NOTE IS THE PART TO CARRY, because the screenshot NEARLY PRODUCED A FALSE FINDING: the browser viewport was 449 CSS px at devicePixelRatio 2.25, so the action row had legitimately wrapped, and I read the resulting image as 'the buttons are missing entirely in LTR'. Measuring the DOM showed them present, correctly labelled, 38px tall and non-overflowing. A screenshot is evidence about PIXELS, NOT ELEMENTS — and when the two disagree the DOM wins. The harness itself was a throwaway Vite page importing ONLY the real route's stylesheets and rendering the REAL Button/Icon/Dialog components, then deleted; hand-written markup would only have proven that my markup renders.",DW-031,claude-opus-5,,,,2026-08-17T21:08:19Z,,
PE-431,note,"DW-031's visual check performed and two real defects fixed: a non-existent CSS custom property (var(--radius-2)) that fell back to square corners, and a textarea collapsing to 34px for want of min-inline-size: 0. Fixed by deleting the bespoke CSS and using the design system's own .field-label / .textarea. AC-110's verdict (AV-186) named this gap explicitly rather than hiding it behind a Met; it is now closed.",,,,,,2026-08-17T21:08:33Z,"{""ref"": ""d5f10f3 (PR #291)"", ""binds"": [""DW-031"", ""AC-110"", ""INV-014""]}",
PE-432,work-done,"DW-009 DONE (DEC-059, fix in 09b6f41 / PR #292) — AND THE OPERATOR WAS RIGHT TO REFUSE THE EARLIER CLOSE. On 2026-08-17 the recommendation was to close this row on the grounds that its engineering premise had dissolved (the sizing half assumed an on-prem MinIO volume that could fill; the stack now uses S3). The operator declined and kept it Open because the OPS-CONFIG half had never actually been read. Reading it found a real defect: the upload hint 'PDF, PNG, SVG, DOCX · up to 25 MB' was NOT display copy — SubmitTopic.tsx:44 held an ENFORCED client cap of 25 MB and line 224 rejected anything larger BEFORE upload, so AC-049's 50 MB server default was UNREACHABLE THROUGH THE UI and the server-side limit had never been the operative one. Closing on the dissolved half alone would have retired the question that contained the bug. ⚠⚠ LL-005 EARNED ITS PIN ON THE DAY IT WAS PINNED. The first interview option offered 'fix the hint to match the server' and described it as 'one-line i18n change, no behaviour change'. That description was FALSE, because the client constant had not been checked before the option was written. Applying the answer as given would have made the hint promise 50 MB while the app still refused at 25 — a lie in the OPPOSITE direction, strictly worse than the status quo. The fact was surfaced and the question RE-PUT before any edit, which is LL-005 clause 5 exactly: never apply the answer and note the discrepancy afterwards. WHAT SHIPPED: MAX_FILE_BYTES 25 -> 50 MB carrying a comment that it must track TopicAttachmentOptions.MaxSizeBytes because it is an enforced cap and not a hint; the hint corrected in EN and AR with JPEG added (the server has always accepted image/jpeg and the hint omitted it); the SubmitTopic test updated. The validation message needed no change — it is parameterised from the constant and self-corrected, which is why the whole fix is one constant and two strings. ✅ THE REST OF THE OPS CONFIG NEEDED NOTHING and is recorded on the row so nobody re-derives it: nginx client_max_body_size is 2100m in both templates, matching the 2 GB recording cap with headroom — the classic app-versus-proxy mismatch is already handled; content buckets have NO expiration by deliberate design ('Recordings are the system of record for a meeting'), only backups expire; noncurrent versions at 90 days; incomplete multiparts aborted at 7 days against the failed-2GiB-part billing hole; Block Public Access, SSE-S3 and versioning on everywhere. ⚠ ONE CONSTRAINT RECORDED BUT NOT ACTIONED, on the operator's choice: no environment override exists for either options section, so tuning a limit requires a deploy despite both classes calling themselves configurable.",DW-009,claude-opus-5,,,,2026-08-17T22:15:54Z,,
PE-433,note,"The DW-009 ops-config read found that the client ENFORCED 25 MB while the server allowed 50, making AC-049's default unreachable through the UI. Client raised to 50 MB, hint corrected in EN + AR with JPEG added, test updated. The operator's refusal to close the row on the platform-change argument alone is what exposed it.",,,,,,2026-08-17T22:16:05Z,"{""ref"": ""09b6f41 (PR #292)"", ""binds"": [""DW-009"", ""DEC-059"", ""AC-049""]}",
PE-434,note,"DW-029 Phase 0 classification sweep completed (read-only, no package writes during the sweep itself). Of 161 requirements with no acceptance criterion: 101 functional, 60 non-functional. Instruments used were the backend Application/Features folder inventory, SPA component presence, targeted greps, and requirement-id citations in source comments. The citation instrument is POSITIVE-ONLY and this was proven twice: Kanban.tsx plainly exists yet FR-033 is never cited, and FR-108's single citation turned out to be a DEFERRAL note (InvariantStatus.cs:7) rather than evidence of building. Headline correction to the figure previously put to the operator: of the 53 mvp=0 requirements I described as 'deliberately not built', roughly 30 are BUILT - the mvp=0/Phase-2 attribute records the ORIGINAL scoping, which the P1-P19 ladder outgrew.",DW-029,agent,,PH-6,,2026-08-18T13:45:51Z,,
PE-435,correction,"CORRECTION to my own Phase 0 sweep, found by reading files I had classified from their filenames alone. I reported FR-036 (timeline/Gantt) as BUILT because src/Acmp.Web/src/features/topics/Timeline.tsx exists, and on that basis told the operator DW-001 was stale and got approval to correct it. THAT WAS WRONG. Timeline.tsx is a deliberate, honest SHELL - its own header states 'topics carry no planned start/span in the Topics API, so no bars are drawn' - and it renders six empty week columns. FR-036 requires date bars with pan/zoom. DW-001 is accurate and stays Open; the approved correction was NOT applied. The same read revealed Calendar.tsx (FR-035) is also a shell, now recorded as DW-037 - and its stated blocker (P6 meeting scheduling) HAS since shipped, so that deferral's trigger fired silently. Kanban.tsx was checked at the same time and is genuinely built. Net effect: the SC-020 candidate set moves from 22 to 24. FILE EXISTENCE IS NOT IMPLEMENTATION - this is the fourth instance in one session of classifying from a proxy instead of reading the thing.",DW-001,agent,,PH-6,,2026-08-18T13:45:51Z,,
PE-436,work-done,"Phase 1 package ceremony written: DEC-060 (omnibus - creates PH-6, is the decision_ref for SC-018/019/020), DEC-061 (RelationshipType vocabulary addition as an ADR-0008 governance act; the value is APPENDED as 17 because RelType persists via HasConversion<int>() and inserting would remap every stored row), DEC-062 (transcribes the 2026-07-04 operator decision deferring the invariant violation surface, which until now existed ONLY in a source comment). PH-6 'Post-release governance features' created; SL-029 (FR-030 conversion) and SL-030 (Confidentiality ABAC including egress redaction, built as ONE slice at operator instruction against the INV-012 split recommended). WBS-21/21.1-21.3 and WBS-22/22.1-22.4 created WITH slice_id set - deliberately, because all 155 pre-existing wbs_items have slice_id NULL, which makes slice-scope wbs-done pass vacuously for every one of the 28 closed slices (DEF-087).",PH-6,agent,,PH-6,,2026-08-18T13:45:51Z,,
PE-437,work-done,"Findings registered from the sweep: DEF-086 (C-AUTHZ-04 is a P1 security control with NO requirement row - found by the LL-005 register sweep, which was looking for a row to reuse and instead found that a P1 control had none), DEF-087 (slice-scope wbs-done is vacuous for all 28 slices), DEF-088 (FR-097 built without its Tarseem-rendered half), DEF-089 (FR-142 half-built: CSV export ships, chart PNG export absent). Deferred-work rows for gaps that were recorded NOWHERE: DW-033 (FR-032 configurable backlog columns - the only mvp=1 requirement in the whole 161 that proved unbuilt), DW-034 (FR-134 digest job - an earlier keyword grep 'found' it, but every hit was a cryptographic message digest in WebexSignature.cs), DW-035 (FR-154 audit export), DW-036 (FR-155 configurable retention, whose v1 behaviour is nonetheless correct by construction), DW-037 (FR-035 calendar shell). DW-032 carries Topic.Reclassify's continued deliberate unreachability so its allowlist entry keeps pointing at a live row. ASM-017 + OQ-077 (Coordinator->Secretary mapping) and OQ-078 (who may classify) raised per INV-011, both with due_by set so open-questions-overdue can finally discriminate.",DW-029,agent,,PH-6,,2026-08-18T13:45:51Z,,
